Starting at Tue Feb  4 04:43:44 AM CET 2025
Running on hosts: cg11
Running on 1 nodes.
Running on 48 processors.
SLURM JobID 1082550 processors.
Node has 48 processors.
Node has  total memory.
Node has 10600 memory per cpu.
Current working directory is /lunarc/nobackup/projects/lu2024-17-38/fu6315ma/training/mnist
Current path is /lunarc/nobackup/projects/lu2024-17-38/fu6315ma/.venv/bin:/sw/pkg/gfxlauncher:/home/fu6315ma/.vscode-server/cli/servers/Stable-cd4ee3b1c348a13bafd8f9ad8060705f6d4b9cba/server/bin/remote-cli:/sw/pkg/gfxlauncher:/home/fu6315ma/.local/bin:/home/fu6315ma/bin:/sw/pkg/gfxlauncher:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:~/bin:.:/sw/pkg/lunarc/bin:/sw/pkg/slurm/local/bin:/opt/thinlinc/bin:/opt/thinlinc/sbin:~/bin:.:/sw/pkg/lunarc/bin:/sw/pkg/slurm/local/bin:~/bin:.:/sw/pkg/lunarc/bin:/sw/pkg/slurm/local/bin
2025-02-04 04:43:44: Training started (directory: /lunarc/nobackup/projects/lu2024-17-38/fu6315ma/training/mnist)\n
cuda
Train:  torch.Size([60000, 784]) torch.Size([60000, 10])
Test:  torch.Size([10000, 784]) torch.Size([10000, 10])
[I 2025-02-04 04:44:12,559] A new study created in memory with name: no-name-fcbd9d3f-c010-493f-9475-7ebdf0d3725d
checkpoint directory created: ./model
saving model version 0.0
Trial 0: {'depth': 1, 'width_0': 20, 'optimizer': 'LBFGS', 'lr': 0.0032015764455115437, 'lambda': 6.290853138301407e-06, 'loss_fn': 'L2'}

description:   0%|                                                          | 0/100 [00:00<?, ?it/s]
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1886/3000 [1:12:44<44:00,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1887/3000 [1:12:44<43:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1887/3000 [1:12:46<43:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1888/3000 [1:12:46<42:32,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1888/3000 [1:12:48<42:32,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1889/3000 [1:12:48<43:54,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1889/3000 [1:12:51<43:54,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1890/3000 [1:12:51<42:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1890/3000 [1:12:53<42:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1891/3000 [1:12:53<43:50,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1891/3000 [1:12:55<43:50,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1892/3000 [1:12:55<42:16,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1892/3000 [1:12:58<42:16,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1893/3000 [1:12:58<43:10,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1893/3000 [1:13:00<43:10,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1894/3000 [1:13:00<43:16,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1894/3000 [1:13:02<43:16,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1895/3000 [1:13:02<41:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1895/3000 [1:13:05<41:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1896/3000 [1:13:05<43:12,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1896/3000 [1:13:07<43:12,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1897/3000 [1:13:07<41:57,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1897/3000 [1:13:09<41:57,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1898/3000 [1:13:09<43:51,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1898/3000 [1:13:11<43:51,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1899/3000 [1:13:11<40:13,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1899/3000 [1:13:14<40:13,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1900/3000 [1:13:14<42:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1900/3000 [1:13:16<42:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1901/3000 [1:13:16<40:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1901/3000 [1:13:18<40:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1902/3000 [1:13:18<42:49,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1902/3000 [1:13:20<42:49,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1903/3000 [1:13:20<41:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1903/3000 [1:13:23<41:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1904/3000 [1:13:23<41:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  63%|▋| 1904/3000 [1:13:25<41:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1905/3000 [1:13:25<41:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1905/3000 [1:13:27<41:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1906/3000 [1:13:27<40:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1906/3000 [1:13:30<40:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1907/3000 [1:13:30<41:48,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1907/3000 [1:13:32<41:48,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1908/3000 [1:13:32<41:24,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1908/3000 [1:13:34<41:24,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1909/3000 [1:13:34<42:54,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1909/3000 [1:13:36<42:54,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1910/3000 [1:13:36<39:38,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1910/3000 [1:13:39<39:38,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1911/3000 [1:13:39<42:01,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1911/3000 [1:13:41<42:01,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1912/3000 [1:13:41<40:00,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1912/3000 [1:13:43<40:00,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1913/3000 [1:13:43<42:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1913/3000 [1:13:45<42:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1914/3000 [1:13:45<40:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1914/3000 [1:13:48<40:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1915/3000 [1:13:48<41:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1915/3000 [1:13:50<41:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1916/3000 [1:13:50<41:06,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1916/3000 [1:13:52<41:06,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1917/3000 [1:13:52<40:40,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1917/3000 [1:13:55<40:40,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1918/3000 [1:13:55<41:46,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1918/3000 [1:13:57<41:46,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1919/3000 [1:13:57<41:13,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1919/3000 [1:13:59<41:13,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1920/3000 [1:13:59<42:37,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1920/3000 [1:14:01<42:37,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1921/3000 [1:14:01<40:19,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1921/3000 [1:14:04<40:19,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1922/3000 [1:14:04<42:04,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1922/3000 [1:14:06<42:04,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1923/3000 [1:14:06<41:44,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1923/3000 [1:14:09<41:44,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1924/3000 [1:14:09<42:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1924/3000 [1:14:11<42:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1925/3000 [1:14:11<41:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1925/3000 [1:14:13<41:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1926/3000 [1:14:13<41:49,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1926/3000 [1:14:16<41:49,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1927/3000 [1:14:16<42:09,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1927/3000 [1:14:18<42:09,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1928/3000 [1:14:18<42:11,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1928/3000 [1:14:20<42:11,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1929/3000 [1:14:20<41:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1929/3000 [1:14:23<41:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1930/3000 [1:14:23<41:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1930/3000 [1:14:25<41:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1931/3000 [1:14:25<42:07,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1931/3000 [1:14:27<42:07,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1932/3000 [1:14:27<41:35,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1932/3000 [1:14:30<41:35,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1933/3000 [1:14:30<41:46,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1933/3000 [1:14:32<41:46,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1934/3000 [1:14:32<40:40,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1934/3000 [1:14:34<40:40,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1935/3000 [1:14:34<42:17,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  64%|▋| 1935/3000 [1:14:37<42:17,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1936/3000 [1:14:37<40:46,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1936/3000 [1:14:39<40:46,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1937/3000 [1:14:39<41:01,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1937/3000 [1:14:41<41:01,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1938/3000 [1:14:41<39:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1938/3000 [1:14:43<39:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1939/3000 [1:14:43<39:47,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1939/3000 [1:14:46<39:47,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1940/3000 [1:14:46<40:47,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1940/3000 [1:14:48<40:47,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1941/3000 [1:14:48<40:37,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1941/3000 [1:14:50<40:37,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1942/3000 [1:14:50<41:39,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1942/3000 [1:14:52<41:39,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1943/3000 [1:14:52<38:51,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1943/3000 [1:14:55<38:51,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1944/3000 [1:14:55<40:57,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1944/3000 [1:14:57<40:57,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1945/3000 [1:14:57<38:35,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1945/3000 [1:14:59<38:35,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1946/3000 [1:14:59<40:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1946/3000 [1:15:01<40:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1947/3000 [1:15:01<38:42,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1947/3000 [1:15:04<38:42,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1948/3000 [1:15:04<40:39,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1948/3000 [1:15:06<40:39,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1949/3000 [1:15:06<38:23,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1949/3000 [1:15:08<38:23,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1950/3000 [1:15:08<39:34,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1950/3000 [1:15:11<39:34,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1951/3000 [1:15:11<39:30,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1951/3000 [1:15:13<39:30,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1952/3000 [1:15:13<40:30,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1952/3000 [1:15:15<40:30,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1953/3000 [1:15:15<40:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1953/3000 [1:15:17<40:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1954/3000 [1:15:17<39:06,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1954/3000 [1:15:20<39:06,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1955/3000 [1:15:20<38:56,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1955/3000 [1:15:22<38:56,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1956/3000 [1:15:22<40:09,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1956/3000 [1:15:24<40:09,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1957/3000 [1:15:24<38:49,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1957/3000 [1:15:26<38:49,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1958/3000 [1:15:26<39:19,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1958/3000 [1:15:29<39:19,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1959/3000 [1:15:29<40:28,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1959/3000 [1:15:31<40:28,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1960/3000 [1:15:31<38:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1960/3000 [1:15:34<38:53,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1961/3000 [1:15:34<40:21,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1961/3000 [1:15:36<40:21,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1962/3000 [1:15:36<38:35,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1962/3000 [1:15:38<38:35,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1963/3000 [1:15:38<40:44,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1963/3000 [1:15:40<40:44,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1964/3000 [1:15:40<37:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  65%|▋| 1964/3000 [1:15:43<37:55,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1965/3000 [1:15:43<39:34,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1965/3000 [1:15:45<39:34,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1966/3000 [1:15:45<39:01,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1966/3000 [1:15:47<39:01,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1967/3000 [1:15:47<40:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1967/3000 [1:15:49<40:15,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1968/3000 [1:15:49<38:51,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1968/3000 [1:15:52<38:51,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1969/3000 [1:15:52<38:41,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1969/3000 [1:15:54<38:41,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1970/3000 [1:15:54<39:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1970/3000 [1:15:56<39:26,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1971/3000 [1:15:56<38:24,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1971/3000 [1:15:58<38:24,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1972/3000 [1:15:58<38:09,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1972/3000 [1:16:01<38:09,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1973/3000 [1:16:01<39:06,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1973/3000 [1:16:03<39:06,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1974/3000 [1:16:03<39:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1974/3000 [1:16:05<39:20,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1975/3000 [1:16:05<39:25,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1975/3000 [1:16:07<39:25,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1976/3000 [1:16:07<38:19,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1976/3000 [1:16:10<38:19,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1977/3000 [1:16:10<40:00,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1977/3000 [1:16:12<40:00,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1978/3000 [1:16:12<39:33,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1978/3000 [1:16:15<39:33,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1979/3000 [1:16:15<40:08,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1979/3000 [1:16:17<40:08,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1980/3000 [1:16:17<38:27,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1980/3000 [1:16:19<38:27,  
| train_loss: 1.50e+00 | test_loss: 1.50e+00 | reg: 1.86e+02 | :  66%|▋| 1981/3000 [1:16:19<39:22,  
